user,item,label,alpha_user,alpha_item,user_deg,item_deg,user_deg_decile,item_deg_decile,pair_id,alpha_user_z,alpha_item_z,alpha_fused
13874,36009,Positive,0.0,0.0,81.0,15.0,9,0,18393,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
13874,39500,Matched Negative,0.0,0.0,81.0,15.0,9,0,18393,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
5452,12921,Positive,0.048922836780548096,0.0,72.0,63.0,9,7,18394,1.1653690520212758,-0.33638976670099674,0.41448964266013955
5452,13304,Matched Negative,0.0,0.0,72.0,69.0,9,7,18394,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
29719,14920,Positive,0.0,0.0,78.0,93.0,9,8,18395,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
29719,3597,Matched Negative,0.0,0.0,78.0,77.0,9,8,18395,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
12431,19666,Positive,0.06305525451898575,0.0,83.0,38.0,9,5,18396,1.6383477876746928,-0.33638976670099674,0.650979010486848
12431,14602,Matched Negative,0.0,0.0,83.0,37.0,9,5,18396,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
964,5206,Positive,0.0,0.0,74.0,125.0,9,9,18397,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
964,17643,Matched Negative,0.0,0.0,74.0,118.0,9,9,18397,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
13590,4780,Positive,0.04968944191932678,0.0,86.0,67.0,9,7,18398,1.1910255204328188,-0.33638976670099674,0.42731787686591105
13590,32313,Matched Negative,0.0,0.0,86.0,63.0,9,7,18398,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
152,5701,Positive,0.0,0.0,88.0,70.0,9,7,18399,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
152,27813,Matched Negative,0.0317460335791111,0.0,88.0,64.0,9,7,18399,0.5905019053555858,-0.33638976670099674,0.12705606932729452
20923,6001,Positive,0.0,0.0,100.0,548.0,9,9,18400,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20923,6484,Matched Negative,0.0,0.0,100.0,328.0,9,9,18400,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
34948,5160,Positive,0.0,0.0,72.0,103.0,9,8,18401,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
34948,5568,Matched Negative,0.0,0.0,72.0,85.0,9,8,18401,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30747,10989,Positive,0.0,0.0,74.0,42.0,9,5,18402,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30747,30101,Matched Negative,0.0,0.0,74.0,36.0,9,5,18402,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
13402,18957,Positive,0.06291793286800385,0.0,88.0,104.0,9,8,18403,1.633751955449708,-0.33638976670099674,0.6486810943743556
13402,12624,Matched Negative,0.0,0.0,88.0,91.0,9,8,18403,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42206,21693,Positive,0.0,0.0,101.0,38.0,9,5,18404,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42206,18729,Matched Negative,0.0,0.0,101.0,37.0,9,5,18404,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39762,13175,Positive,0.0,0.0,125.0,58.0,9,7,18405,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39762,19212,Matched Negative,0.0,0.0,125.0,57.0,9,7,18405,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46071,3487,Positive,0.05243987962603569,0.08386477082967758,107.0,377.0,9,9,18406,1.283076192376548,3.935675731386924,2.609375961881736
46071,7426,Matched Negative,0.0,0.0,107.0,166.0,9,9,18406,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
6049,10592,Positive,0.0,0.06086956337094307,77.0,29.0,9,3,18407,-0.47196306717492686,2.764301488853727,1.1461692108394002
6049,30215,Matched Negative,0.0,0.0,77.0,27.0,9,3,18407,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4559,1765,Positive,0.03604266792535782,0.0602409653365612,94.0,159.0,9,9,18408,0.7343001370711367,2.7322807494147257,1.7332904432429312
4559,3794,Matched Negative,0.04467353969812393,0.0,94.0,115.0,9,9,18408,1.0231550870325137,-0.33638976670099674,0.34338266016575847
9446,3617,Positive,0.07106275856494904,0.0,104.0,963.0,9,9,18409,1.9063400880366008,-0.33638976670099674,0.784975160667802
9446,6241,Matched Negative,0.0,0.0,104.0,226.0,9,9,18409,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9861,17664,Positive,0.05097402632236481,0.0,72.0,34.0,9,4,18410,1.234017534823712,-0.33638976670099674,0.4488138840613576
9861,7789,Matched Negative,0.0,0.0,72.0,35.0,9,4,18410,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
47252,5867,Positive,0.0,0.0,99.0,61.0,9,7,18411,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
47252,9801,Matched Negative,0.0,0.0,99.0,60.0,9,7,18411,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4924,27873,Positive,0.07924528419971466,0.0,76.0,91.0,9,8,18412,2.180189948747764,-0.33638976670099674,0.9219000910233835
4924,8163,Matched Negative,0.0,0.0,76.0,71.0,9,8,18412,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
35571,23139,Positive,0.0,0.0,119.0,27.0,9,2,18413,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
35571,39950,Matched Negative,0.0,0.0,119.0,26.0,9,2,18413,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
29279,11572,Positive,0.0955808088183403,0.061124950647354126,93.0,40.0,9,5,18414,2.726901482708334,2.777310898662073,2.7521061906852036
29279,14602,Matched Negative,0.0,0.0,93.0,37.0,9,5,18414,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
8231,434,Positive,0.04965592548251152,0.0,78.0,400.0,9,9,18415,1.1899038042338013,-0.33638976670099674,0.42675701876640226
8231,3858,Matched Negative,0.0,0.0,78.0,771.0,9,9,18415,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30316,22035,Positive,0.08678291738033295,0.057692307978868484,106.0,58.0,9,7,18416,2.432456777932379,2.6024523237655375,2.5174545508489583
30316,32197,Matched Negative,0.0,0.0,106.0,55.0,9,7,18416,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46995,5548,Positive,0.0,0.0,83.0,115.0,9,9,18417,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46995,3309,Matched Negative,0.0,0.0,83.0,240.0,9,9,18417,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44715,1603,Positive,0.07163652032613754,0.0555555559694767,76.0,184.0,9,9,18418,1.9255425428037791,2.4936063274432962,2.2095744351235376
44715,13645,Matched Negative,0.0,0.0,76.0,359.0,9,9,18418,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
16041,436,Positive,0.051969822496175766,0.07792207598686218,110.0,2173.0,9,9,18419,1.2673444873646496,3.632955276152905,2.4501498817587772
16041,7561,Matched Negative,0.0,0.0,110.0,163.0,9,9,18419,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
15779,7955,Positive,0.0823291465640068,0.0,138.0,57.0,9,7,18420,2.283399558666449,-0.33638976670099674,0.973504895982726
15779,16077,Matched Negative,0.0,0.0,138.0,70.0,9,7,18420,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
31814,7523,Positive,0.0,0.0,78.0,74.0,9,8,18421,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
31814,16811,Matched Negative,0.0,0.0,78.0,108.0,9,8,18421,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46727,16342,Positive,0.0,0.0,133.0,413.0,9,9,18422,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46727,8660,Matched Negative,0.051843736320734024,0.0,133.0,148.0,9,9,18422,1.2631246800431033,-0.33638976670099674,0.4633674566710533
20967,15956,Positive,0.040462426841259,0.0,125.0,284.0,9,9,18423,0.8822190581379973,-0.33638976670099674,0.27291464571850027
20967,13649,Matched Negative,0.0,0.0,125.0,228.0,9,9,18423,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30098,23763,Positive,0.07216591387987137,0.0,84.0,81.0,9,8,18424,1.9432600981677897,-0.33638976670099674,0.8034351657333965
30098,34612,Matched Negative,0.0,0.0,84.0,72.0,9,8,18424,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
16359,22875,Positive,0.0,0.0,153.0,44.0,9,6,18425,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
16359,26541,Matched Negative,0.0,0.0,153.0,43.0,9,6,18425,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
16670,18584,Positive,0.0,0.0,80.0,47.0,9,6,18426,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
16670,6824,Matched Negative,0.0,0.0,80.0,50.0,9,6,18426,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
6862,18214,Positive,0.05862069129943848,0.0,106.0,125.0,9,9,18427,1.4899334014333412,-0.33638976670099674,0.5767718173661722
6862,5268,Matched Negative,0.04790419340133667,0.0,106.0,241.0,9,9,18427,1.1312774573275566,-0.33638976670099674,0.3974438453132799
2527,19494,Positive,0.0,0.0,148.0,43.0,9,6,18428,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
2527,19258,Matched Negative,0.0,0.0,148.0,51.0,9,6,18428,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
47556,9518,Positive,0.0,0.05263157933950424,95.0,201.0,9,9,18429,-0.47196306717492686,2.3446591645935966,0.9363480487093349
47556,2459,Matched Negative,0.0,0.0,95.0,116.0,9,9,18429,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
3586,1582,Positive,0.049830932170152664,0.0416666679084301,81.0,62.0,9,7,18430,1.1957608658762877,1.7861073513487293,1.4909341086125085
3586,19748,Matched Negative,0.0,0.0,81.0,61.0,9,7,18430,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19576,31906,Positive,0.0,0.0,86.0,25.0,9,2,18431,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19576,9177,Matched Negative,0.0,0.0,86.0,27.0,9,2,18431,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
6736,9395,Positive,0.03176249563694,0.04385964944958687,77.0,243.0,9,9,18432,0.591052851658071,1.8978176760444978,1.2444352638512843
6736,1532,Matched Negative,0.0,0.0,77.0,285.0,9,9,18432,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
43976,10101,Positive,0.0,0.0,73.0,45.0,9,6,18433,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
43976,21033,Matched Negative,0.0,0.0,73.0,43.0,9,6,18433,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
35700,714,Positive,0.039024390280246735,0.0,85.0,363.0,9,9,18434,0.8340913614452329,-0.33638976670099674,0.24885079737211807
35700,2970,Matched Negative,0.0,0.0,85.0,120.0,9,9,18434,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
872,23089,Positive,0.24590164422988892,0.0,88.0,40.0,9,5,18435,7.757785793603298,-0.33638976670099674,3.7106980134511507
872,3493,Matched Negative,0.0,0.0,88.0,42.0,9,5,18435,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36201,12783,Positive,0.0419580414891243,0.0,76.0,27.0,9,2,18436,0.9322737577841925,-0.33638976670099674,0.2979419955415979
36201,19585,Matched Negative,0.0,0.0,76.0,27.0,9,2,18436,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
40835,32644,Positive,0.0,0.0,85.0,35.0,9,4,18437,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
40835,35205,Matched Negative,0.0,0.0,85.0,34.0,9,4,18437,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
34257,11771,Positive,0.05125022679567337,0.0,80.0,231.0,9,9,18438,1.2432613141309885,-0.33638976670099674,0.4534357737149959
34257,2951,Matched Negative,0.0,0.0,80.0,123.0,9,9,18438,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46060,23006,Positive,0.0,0.0,99.0,21.0,9,1,18439,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46060,38496,Matched Negative,0.0,0.0,99.0,22.0,9,1,18439,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
33910,11916,Positive,0.050156738609075546,0.0,83.0,114.0,9,9,18440,1.206664840015855,-0.33638976670099674,0.43513753665742916
33910,7124,Matched Negative,0.0,0.0,83.0,127.0,9,9,18440,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
21941,9073,Positive,0.03809523954987526,0.0,97.0,41.0,9,5,18441,0.8029948749263499,-0.33638976670099674,0.23330255411267659
21941,35632,Matched Negative,0.0,0.0,97.0,39.0,9,5,18441,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30580,28983,Positive,0.07277986407279968,0.0486111119389534,93.0,49.0,9,6,18442,1.9638075650895754,2.1398568393960127,2.051832202242794
30580,6282,Matched Negative,0.0,0.0,93.0,44.0,9,6,18442,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
926,21385,Positive,0.04780876636505127,0.0,76.0,45.0,9,6,18443,1.1280837391821708,-0.33638976670099674,0.395846986240587
926,26196,Matched Negative,0.0,0.0,76.0,44.0,9,6,18443,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
35571,7499,Positive,0.033557046204805374,0.0,119.0,42.0,9,5,18444,0.6511122324635608,-0.33638976670099674,0.157361232881282
35571,37428,Matched Negative,0.0,0.0,119.0,36.0,9,5,18444,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
30287,12883,Positive,0.07444044202566147,0.07500000298023224,90.0,39.0,9,5,18445,2.0193831980162975,3.4841050837417153,2.7517441408790067
30287,20311,Matched Negative,0.0,0.0,90.0,37.0,9,5,18445,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32597,3523,Positive,0.0,0.0,89.0,294.0,9,9,18446,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32597,368,Matched Negative,0.0,0.0,89.0,221.0,9,9,18446,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
3616,13440,Positive,0.041012004017829895,0.0,85.0,101.0,9,8,18447,0.9006121118199225,-0.33638976670099674,0.2821111725594629
3616,14752,Matched Negative,0.0,0.0,85.0,96.0,9,8,18447,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9762,9228,Positive,0.05632207915186882,0.0,92.0,102.0,9,8,18448,1.4130042667702676,-0.33638976670099674,0.5383072500346354
9762,16783,Matched Negative,0.0,0.0,92.0,86.0,9,8,18448,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25254,960,Positive,0.049944598227739334,0.06171250343322754,85.0,855.0,9,9,18449,1.1995650011063008,2.8072407960433345,2.0034028985748176
25254,2496,Matched Negative,0.0,0.0,85.0,247.0,9,9,18449,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
8025,8011,Positive,0.05377001687884331,0.0,86.0,442.0,9,9,18450,1.3275927533587035,-0.33638976670099674,0.4956014933288534
8025,16031,Matched Negative,0.0,0.0,86.0,146.0,9,9,18450,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22335,14212,Positive,0.0537056103348732,0.0,119.0,51.0,9,6,18451,1.3254372180286138,-0.33638976670099674,0.49452372566380853
22335,12657,Matched Negative,0.0,0.0,119.0,48.0,9,6,18451,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
20712,63,Positive,0.06320542097091675,0.0486111119389534,89.0,293.0,9,9,18452,1.643373505134113,2.1398568393960127,1.891615172265063
20712,8288,Matched Negative,0.0,0.0,89.0,340.0,9,9,18452,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19840,16659,Positive,0.0,0.0,96.0,46.0,9,6,18453,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19840,14023,Matched Negative,0.0,0.0,96.0,44.0,9,6,18453,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4016,10012,Positive,0.0,0.051094889640808105,101.0,91.0,9,8,18454,-0.47196306717492686,2.266380299962827,0.89720861639395
4016,7458,Matched Negative,0.0,0.0,101.0,83.0,9,8,18454,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
3890,22982,Positive,0.0,0.0,94.0,39.0,9,5,18455,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
3890,22122,Matched Negative,0.0,0.0,94.0,39.0,9,5,18455,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
18475,9337,Positive,0.0,0.0,82.0,75.0,9,8,18456,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
18475,855,Matched Negative,0.0,0.0,82.0,105.0,9,8,18456,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9383,33153,Positive,0.04992516711354256,0.0,112.0,69.0,9,7,18457,1.1989146874801948,-0.33638976670099674,0.43126246038959903
9383,27419,Matched Negative,0.0,0.0,112.0,61.0,9,7,18457,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25425,2419,Positive,0.03773584961891174,0.0,85.0,53.0,9,6,18458,0.7909669404073068,-0.33638976670099674,0.227288586853155
25425,26407,Matched Negative,0.0,0.0,85.0,49.0,9,6,18458,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
4410,23976,Positive,0.06443452090024948,0.0,100.0,133.0,9,9,18459,1.6845085848725476,-0.33638976670099674,0.6740594090857754
4410,21194,Matched Negative,0.0,0.0,100.0,126.0,9,9,18459,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
34807,11282,Positive,0.0,0.0,88.0,103.0,9,8,18460,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
34807,7249,Matched Negative,0.0,0.0,88.0,79.0,9,8,18460,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
17141,2601,Positive,0.07830770313739777,0.06187325343489647,100.0,338.0,9,9,18461,2.1488113188746096,2.8154293897657463,2.4821203543201777
17141,13487,Matched Negative,0.0,0.0,100.0,171.0,9,9,18461,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32582,15931,Positive,0.03750000149011612,0.0,103.0,44.0,9,6,18462,0.7830736590290908,-0.33638976670099674,0.223341946164047
32582,26535,Matched Negative,0.0,0.0,103.0,50.0,9,6,18462,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
34070,12024,Positive,0.0,0.0,76.0,168.0,9,9,18463,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
34070,13651,Matched Negative,0.0,0.0,76.0,163.0,9,9,18463,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22541,9335,Positive,0.0,0.0,108.0,49.0,9,6,18464,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
22541,5466,Matched Negative,0.0,0.0,108.0,51.0,9,6,18464,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
31822,26621,Positive,0.0,0.04545454680919647,108.0,24.0,9,2,18465,-0.47196306717492686,1.9790616348077952,0.7535492838164342
31822,38530,Matched Negative,0.0,0.0,108.0,26.0,9,2,18465,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
32436,13983,Positive,0.040816325694322586,0.0,103.0,124.0,9,9,18466,0.8940632192128534,-0.33638976670099674,0.2788367262559283
32436,14544,Matched Negative,0.0,0.0,103.0,180.0,9,9,18466,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
12566,2854,Positive,0.04316546767950058,0.05891360342502594,83.0,97.0,9,8,18467,0.9726834685278639,2.664665027465609,1.8186742479967366
12566,9140,Matched Negative,0.0,0.0,83.0,98.0,9,8,18467,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
5694,24473,Positive,0.0696454793214798,0.04545454680919647,79.0,99.0,9,8,18468,1.8589070898723377,1.9790616348077952,1.9189843623400664
5694,11007,Matched Negative,0.0,0.0,79.0,104.0,9,8,18468,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
5310,462,Positive,0.0,0.0446428582072258,72.0,102.0,9,8,18469,-0.47196306717492686,1.937714274797565,0.7328756038113191
5310,13859,Matched Negative,0.0,0.0,72.0,85.0,9,8,18469,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9531,36723,Positive,0.0,0.0,128.0,44.0,9,6,18470,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9531,18179,Matched Negative,0.0,0.0,128.0,44.0,9,6,18470,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42640,16076,Positive,0.0416666679084301,0.0,100.0,38.0,9,5,18471,0.9225221703099047,-0.33638976670099674,0.293066201804454
42640,36368,Matched Negative,0.0,0.0,100.0,36.0,9,5,18471,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
13560,6608,Positive,0.0625,0.0,86.0,77.0,9,8,18472,1.6197647267139745,-0.33638976670099674,0.6416874800064889
13560,16238,Matched Negative,0.0,0.0,86.0,93.0,9,8,18472,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46282,9857,Positive,0.05263157933950424,0.0,91.0,57.0,9,7,18473,1.2894919302764314,-0.33638976670099674,0.4765510817877173
46282,29075,Matched Negative,0.0,0.0,91.0,68.0,9,7,18473,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
8948,5452,Positive,0.0,0.0,124.0,170.0,9,9,18474,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
8948,14698,Matched Negative,0.0,0.0,124.0,158.0,9,9,18474,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23019,38934,Positive,0.0,0.0,73.0,24.0,9,2,18475,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23019,21746,Matched Negative,0.0,0.0,73.0,26.0,9,2,18475,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
31047,37274,Positive,0.11874999850988388,0.0,85.0,26.0,9,2,18476,3.502319691343309,-0.33638976670099674,1.5829649623211561
31047,25769,Matched Negative,0.0,0.0,85.0,24.0,9,2,18476,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
39045,23702,Positive,0.04591836780309677,0.0,102.0,70.0,9,8,18477,1.0648165517650854,-0.33638976670099674,0.3642133925320443
39045,23022,Matched Negative,0.0,0.0,102.0,80.0,9,8,18477,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42579,5497,Positive,0.0,0.0,115.0,50.0,9,6,18478,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
42579,31779,Matched Negative,0.0,0.0,115.0,50.0,9,6,18478,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
46641,25319,Positive,0.04790419340133667,0.054054055362939835,99.0,55.0,9,7,18479,1.1312774573275566,2.417119992679781,1.7741987250036688
46641,11521,Matched Negative,0.0,0.0,99.0,64.0,9,7,18479,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25807,10338,Positive,0.0,0.03529411926865578,96.0,275.0,9,9,18480,-0.47196306717492686,1.4614901740818103,0.4947635534534417
25807,15383,Matched Negative,0.09476309269666672,0.0,96.0,302.0,9,9,18480,2.699534450080883,-0.33638976670099674,1.181572341689943
22627,37137,Positive,0.14543867111206055,0.08075893670320511,92.0,26.0,9,2,18481,4.395526703566896,3.7774647605200986,4.086495732043497
22627,24558,Matched Negative,0.0,0.0,92.0,26.0,9,2,18481,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
43392,17505,Positive,0.0,0.06878306716680527,73.0,62.0,9,7,18482,-0.47196306717492686,3.1674148128494477,1.3477258728372603
43392,12247,Matched Negative,0.0,0.0,73.0,68.0,9,7,18482,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
26646,13524,Positive,0.07203389704227448,0.0,80.0,178.0,9,9,18483,1.9388418055523857,-0.33638976670099674,0.8012260194256945
26646,26048,Matched Negative,0.0,0.0,80.0,152.0,9,9,18483,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
18266,9452,Positive,0.06122449040412903,0.06078154221177101,92.0,371.0,9,9,18484,1.5770764247450895,2.759817697227272,2.1684470609861806
18266,1210,Matched Negative,0.0,0.0,92.0,212.0,9,9,18484,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
27044,5617,Positive,0.0,0.0,204.0,74.0,9,8,18485,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
27044,27874,Matched Negative,0.0,0.0,204.0,92.0,9,8,18485,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9446,36081,Positive,0.0,0.0,104.0,29.0,9,3,18486,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
9446,32265,Matched Negative,0.0,0.0,104.0,30.0,9,3,18486,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
8750,14713,Positive,0.040816325694322586,0.0,75.0,39.0,9,5,18487,0.8940632192128534,-0.33638976670099674,0.2788367262559283
8750,39847,Matched Negative,0.0,0.0,75.0,36.0,9,5,18487,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
28228,31754,Positive,0.11515151709318161,0.0,146.0,84.0,9,8,18488,3.3818869938215674,-0.33638976670099674,1.5227486135602852
28228,11526,Matched Negative,0.0,0.0,146.0,77.0,9,8,18488,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
45097,20022,Positive,0.04109589010477066,0.0,83.0,40.0,9,5,18489,0.9034195815731157,-0.33638976670099674,0.2835149074360595
45097,26044,Matched Negative,0.0,0.0,83.0,39.0,9,5,18489,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23495,1107,Positive,0.0,0.0,79.0,678.0,9,9,18490,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
23495,182,Matched Negative,0.0,0.0,79.0,211.0,9,9,18490,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36161,36879,Positive,0.0,0.0,128.0,26.0,9,2,18491,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36161,12610,Matched Negative,0.0,0.0,128.0,27.0,9,2,18491,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
25763,457,Positive,0.04444444552063942,0.03703703731298447,99.0,51.0,9,6,18492,1.015487844497114,1.5502742960618656,1.28288107027949
25763,12511,Matched Negative,0.0,0.0,99.0,53.0,9,6,18492,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
19735,725,Positive,0.06827132403850555,0.048357486724853516,161.0,726.0,9,9,18493,1.8129173490960737,2.1269371889172466,1.9699272690066603
19735,5752,Matched Negative,0.0,0.0,161.0,120.0,9,9,18493,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36867,998,Positive,0.0,0.0,80.0,58.0,9,7,18494,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
36867,32842,Matched Negative,0.0,0.0,80.0,63.0,9,7,18494,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
40430,333,Positive,0.0546875,0.0,75.0,93.0,9,8,18495,1.3582987524778618,-0.33638976670099674,0.5109544928884325
40430,24784,Matched Negative,0.0,0.0615384615957737,75.0,93.0,9,8,18495,-0.47196306717492686,2.7983751171455715,1.1632060249853224
17285,27903,Positive,0.06299212574958801,0.0,83.0,70.0,9,8,18496,1.636235016450001,-0.33638976670099674,0.6499226248745021
17285,20710,Matched Negative,0.0,0.0,83.0,94.0,9,8,18496,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
44398,1288,Positive,0.0,0.04411764815449715,91.0,117.0,9,9,18497,-0.47196306717492686,1.9109601118360058,0.7194985223305395
44398,2713,Matched Negative,0.0,0.0,91.0,179.0,9,9,18497,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
13979,2387,Positive,0.0,0.0,110.0,256.0,9,9,18498,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
13979,17767,Matched Negative,0.0,0.0,110.0,120.0,9,9,18498,-0.47196306717492686,-0.33638976670099674,-0.4041764169379618
