user,item,label,alpha_user,alpha_item,user_deg,item_deg,user_deg_decile,item_deg_decile,pair_id
24371,4044,Matched Negative,0.0,0.0,78.0,44.0,9,6,18628
4318,10571,Positive,0.030701754614710808,0.0,72.0,111.0,9,9,18629
4318,6036,Matched Negative,0.0,0.0,72.0,117.0,9,9,18629
43949,2975,Positive,0.0,0.0,75.0,110.0,9,8,18630
43949,28958,Matched Negative,0.0,0.0,75.0,108.0,9,8,18630
32436,11378,Positive,0.04471544548869133,0.0,103.0,135.0,9,9,18631
32436,2813,Matched Negative,0.0,0.0,103.0,154.0,9,9,18631
33169,40029,Positive,0.08653846383094788,0.0,72.0,22.0,9,1,18632
33169,31074,Matched Negative,0.0,0.0,72.0,20.0,9,1,18632
29427,37841,Positive,0.0,0.0,89.0,40.0,9,5,18633
29427,29228,Matched Negative,0.0,0.0,89.0,38.0,9,5,18633
10824,178,Positive,0.0,0.0,78.0,199.0,9,9,18634
10824,30675,Matched Negative,0.0,0.0,78.0,114.0,9,9,18634
33910,26626,Positive,0.05095541477203369,0.0,83.0,42.0,9,5,18635
33910,1543,Matched Negative,0.0,0.0,83.0,37.0,9,5,18635
21318,9325,Positive,0.0,0.0,159.0,239.0,9,9,18636
21318,7058,Matched Negative,0.0,0.0,159.0,188.0,9,9,18636
23214,1095,Positive,0.041996605694293976,0.05132918804883957,153.0,183.0,9,9,18637
23214,12307,Matched Negative,0.0,0.0,153.0,117.0,9,9,18637
2986,4627,Positive,0.08479531854391098,0.0,80.0,100.0,9,8,18638
2986,11737,Matched Negative,0.0,0.0,80.0,82.0,9,8,18638
19958,35854,Positive,0.05047619342803955,0.0,161.0,29.0,9,3,18639
19958,10953,Matched Negative,0.0,0.0,161.0,30.0,9,3,18639
12600,17087,Positive,0.03913043439388275,0.0,83.0,128.0,9,9,18640
12600,20540,Matched Negative,0.0,0.0,83.0,126.0,9,9,18640
22344,227,Positive,0.0,0.0,79.0,21.0,9,1,18641
22344,27120,Matched Negative,0.0,0.0,79.0,21.0,9,1,18641
9310,27,Positive,0.0,0.0,109.0,42.0,9,5,18642
9310,18797,Matched Negative,0.0,0.0,109.0,40.0,9,5,18642
29770,10459,Positive,0.0,0.0,75.0,37.0,9,5,18643
29770,16769,Matched Negative,0.0,0.0,75.0,37.0,9,5,18643
19909,4172,Positive,0.04149377718567848,0.0,87.0,184.0,9,9,18644
19909,5691,Matched Negative,0.0,0.0,87.0,195.0,9,9,18644
5703,27895,Positive,0.0,0.0,79.0,35.0,9,4,18645
5703,16786,Matched Negative,0.0,0.0,79.0,32.0,9,4,18645
28333,16893,Positive,0.0,0.0,93.0,174.0,9,9,18646
28333,4413,Matched Negative,0.0,0.0,93.0,117.0,9,9,18646
25234,4988,Positive,0.07058823853731155,0.0,78.0,58.0,9,7,18647
25234,19193,Matched Negative,0.0,0.0,78.0,70.0,9,7,18647
31751,3777,Positive,0.0,0.0,75.0,540.0,9,9,18648
31751,972,Matched Negative,0.0,0.0,75.0,543.0,9,9,18648
36467,11611,Positive,0.0,0.0,75.0,135.0,9,9,18649
36467,6889,Matched Negative,0.0,0.0,75.0,162.0,9,9,18649
24121,30761,Positive,0.0,0.0,82.0,57.0,9,7,18650
24121,21537,Matched Negative,0.0,0.0,82.0,54.0,9,7,18650
40176,26576,Positive,0.0,0.0,89.0,25.0,9,2,18651
40176,37689,Matched Negative,0.0,0.0,89.0,24.0,9,2,18651
47469,7834,Positive,0.0,0.0,78.0,249.0,9,9,18652
47469,20790,Matched Negative,0.0,0.0,78.0,120.0,9,9,18652
16611,34853,Positive,0.0,0.0,84.0,33.0,9,4,18653
16611,29509,Matched Negative,0.0,0.0,84.0,34.0,9,4,18653
25234,4512,Positive,0.032258063554763794,0.0,78.0,266.0,9,9,18654
25234,10182,Matched Negative,0.0,0.0,78.0,167.0,9,9,18654
4862,662,Positive,0.0,0.0,97.0,238.0,9,9,18655
4862,6189,Matched Negative,0.0,0.0,97.0,126.0,9,9,18655
45604,9272,Positive,0.046798400580883026,0.042016807943582535,86.0,118.0,9,9,18656
45604,459,Matched Negative,0.0,0.0,86.0,441.0,9,9,18656
41565,35477,Positive,0.0,0.0,77.0,43.0,9,6,18657
41565,3274,Matched Negative,0.0,0.0,77.0,44.0,9,6,18657
25969,5350,Positive,0.0,0.0,80.0,243.0,9,9,18658
25969,5453,Matched Negative,0.0,0.0,80.0,142.0,9,9,18658
8211,16156,Positive,0.041580040007829666,0.0,93.0,87.0,9,8,18659
8211,610,Matched Negative,0.0,0.0,93.0,84.0,9,8,18659
10729,20003,Positive,0.0,0.0,77.0,92.0,9,8,18660
10729,16629,Matched Negative,0.0,0.0,77.0,76.0,9,8,18660
466,563,Positive,0.06946264952421188,0.0,73.0,406.0,9,9,18661
466,1152,Matched Negative,0.0,0.0,73.0,148.0,9,9,18661
18859,33898,Positive,0.0,0.0,96.0,43.0,9,6,18662
18859,30940,Matched Negative,0.0,0.0,96.0,49.0,9,6,18662
28464,2370,Positive,0.0,0.0,106.0,85.0,9,8,18663
28464,24228,Matched Negative,0.0,0.0,106.0,83.0,9,8,18663
19925,5415,Positive,0.06469377875328064,0.07746583968400955,86.0,163.0,9,9,18664
19925,2088,Matched Negative,0.0,0.0,86.0,128.0,9,9,18664
33145,35054,Positive,0.0,0.0,89.0,57.0,9,7,18665
33145,9740,Matched Negative,0.0,0.0,89.0,64.0,9,7,18665
8231,15964,Positive,0.04800000041723251,0.0,78.0,62.0,9,7,18666
8231,18971,Matched Negative,0.0,0.0,78.0,67.0,9,7,18666
14939,14031,Positive,0.0,0.0,82.0,174.0,9,9,18667
14939,8244,Matched Negative,0.0,0.0,82.0,117.0,9,9,18667
17769,33212,Positive,0.05263157933950424,0.0,144.0,36.0,9,5,18668
17769,27773,Matched Negative,0.0,0.0,144.0,42.0,9,5,18668
45748,8335,Positive,0.06181818246841431,0.0,100.0,97.0,9,8,18669
45748,13388,Matched Negative,0.0,0.0,100.0,103.0,9,8,18669
4382,10337,Positive,0.0,0.0,77.0,158.0,9,9,18670
4382,6918,Matched Negative,0.0,0.0,77.0,203.0,9,9,18670
28820,518,Positive,0.043968528509140015,0.07432432472705841,88.0,321.0,9,9,18671
28820,5206,Matched Negative,0.0,0.0,88.0,125.0,9,9,18671
38261,3408,Positive,0.0,0.0,92.0,265.0,9,9,18672
38261,2771,Matched Negative,0.0,0.0,92.0,216.0,9,9,18672
40757,681,Positive,0.03905249759554863,0.0,94.0,935.0,9,9,18673
40757,8577,Matched Negative,0.0,0.0,94.0,159.0,9,9,18673
9286,9042,Positive,0.0,0.0,79.0,32.0,9,4,18674
9286,30335,Matched Negative,0.0,0.0,79.0,32.0,9,4,18674
34728,26277,Positive,0.04272959381341934,0.0,76.0,38.0,9,5,18675
34728,32809,Matched Negative,0.0,0.0,76.0,39.0,9,5,18675
8646,1019,Positive,0.06824163347482681,0.0,129.0,56.0,9,7,18676
8646,17253,Matched Negative,0.0,0.0,129.0,55.0,9,7,18676
24404,36649,Positive,0.0,0.0,155.0,28.0,9,3,18677
24404,29582,Matched Negative,0.0,0.0,155.0,27.0,9,3,18677
11476,26248,Positive,0.0,0.0,76.0,49.0,9,6,18678
11476,30755,Matched Negative,0.0,0.0,76.0,43.0,9,6,18678
7005,26758,Positive,0.0,0.0,72.0,50.0,9,6,18679
7005,24517,Matched Negative,0.0,0.0,72.0,43.0,9,6,18679
21657,21779,Positive,0.0,0.0,103.0,69.0,9,7,18680
21657,18461,Matched Negative,0.0,0.0,103.0,57.0,9,7,18680
8821,24977,Positive,0.0,0.0,81.0,62.0,9,7,18681
8821,33603,Matched Negative,0.0,0.0,81.0,67.0,9,7,18681
30818,23032,Positive,0.0,0.0,73.0,67.0,9,7,18682
30818,15085,Matched Negative,0.0,0.0,73.0,60.0,9,7,18682
40910,2303,Positive,0.10670144110918045,0.0,71.0,67.0,9,7,18683
40910,19551,Matched Negative,0.0,0.0,71.0,65.0,9,7,18683
669,15165,Positive,0.0701109915971756,0.0,107.0,156.0,9,9,18684
669,4343,Matched Negative,0.0,0.0,107.0,122.0,9,9,18684
31859,7719,Positive,0.0,0.0,72.0,190.0,9,9,18685
31859,3992,Matched Negative,0.0,0.0,72.0,589.0,9,9,18685
39414,772,Positive,0.0,0.0,73.0,68.0,9,7,18686
39414,26507,Matched Negative,0.0,0.0,73.0,61.0,9,7,18686
30044,17448,Positive,0.07389232516288757,0.04545454680919647,121.0,289.0,9,9,18687
30044,151,Matched Negative,0.06824925541877747,0.0,121.0,393.0,9,9,18687
30638,5549,Positive,0.07905983179807663,0.036866359412670135,101.0,140.0,9,9,18688
30638,5515,Matched Negative,0.03743259236216545,0.04109589010477066,101.0,213.0,9,9,18688
34483,2481,Positive,0.06650608777999878,0.04430379718542099,86.0,248.0,9,9,18689
34483,3396,Matched Negative,0.0,0.04430379718542099,86.0,132.0,9,9,18689
33866,10752,Positive,0.06122449040412903,0.0382513664662838,128.0,81.0,9,8,18690
33866,20358,Matched Negative,0.0,0.0,128.0,84.0,9,8,18690
16099,12489,Positive,0.03834639489650726,0.0,107.0,299.0,9,9,18691
16099,8570,Matched Negative,0.0,0.0,107.0,115.0,9,9,18691
18584,5208,Positive,0.04756097495555878,0.03267974033951759,95.0,643.0,9,9,18692
18584,21238,Matched Negative,0.0,0.0,95.0,131.0,9,9,18692
34516,194,Positive,0.08916042745113373,0.05601448565721512,92.0,120.0,9,9,18693
34516,17979,Matched Negative,0.0,0.0,92.0,137.0,9,9,18693
7266,15436,Positive,0.04385964944958687,0.0470588244497776,98.0,271.0,9,9,18694
7266,2408,Matched Negative,0.0,0.0,98.0,175.0,9,9,18694
7928,33230,Positive,0.0,0.0,120.0,19.0,9,1,18695
7928,7069,Matched Negative,0.0,0.0,120.0,23.0,9,1,18695
18826,1099,Positive,0.07215132564306259,0.07975459843873978,114.0,137.0,9,9,18696
18826,6229,Matched Negative,0.0,0.0,114.0,225.0,9,9,18696
31044,6227,Positive,0.12703962624073029,0.05371342599391937,102.0,271.0,9,9,18697
31044,1701,Matched Negative,0.0,0.0,102.0,167.0,9,9,18697
22349,19452,Positive,0.05792541429400444,0.0,127.0,78.0,9,8,18698
22349,21690,Matched Negative,0.0,0.0,127.0,72.0,9,8,18698
26532,7697,Positive,0.035261090844869614,0.0,90.0,157.0,9,9,18699
26532,5512,Matched Negative,0.0,0.0,90.0,222.0,9,9,18699
45885,26330,Positive,0.0,0.0,78.0,16.0,9,0,18700
45885,344,Matched Negative,0.0,0.0,78.0,10.0,9,0,18700
3374,16423,Positive,0.1111111119389534,0.0,85.0,44.0,9,6,18701
3374,12896,Matched Negative,0.0,0.0,85.0,44.0,9,6,18701
32896,7043,Positive,0.0535714291036129,0.0,85.0,136.0,9,9,18702
32896,5833,Matched Negative,0.035752978175878525,0.10769426822662354,85.0,421.0,9,9,18702
35340,242,Positive,0.09818901866674423,0.0,73.0,398.0,9,9,18703
35340,4742,Matched Negative,0.0,0.0,73.0,142.0,9,9,18703
9446,9341,Positive,0.0,0.0,104.0,182.0,9,9,18704
9446,27646,Matched Negative,0.0,0.0,104.0,149.0,9,9,18704
19343,10801,Positive,0.0,0.0,75.0,68.0,9,7,18705
19343,14916,Matched Negative,0.0,0.0,75.0,59.0,9,7,18705
14699,27239,Positive,0.08749999850988388,0.0,90.0,49.0,9,6,18706
14699,13029,Matched Negative,0.0,0.0,90.0,44.0,9,6,18706
29128,9326,Positive,0.0,0.0,112.0,103.0,9,8,18707
29128,17970,Matched Negative,0.0,0.0,112.0,75.0,9,8,18707
9214,10915,Positive,0.028423773124814034,0.0,92.0,64.0,9,7,18708
9214,16445,Matched Negative,0.0,0.0,92.0,58.0,9,7,18708
2243,22515,Positive,0.0,0.0,84.0,33.0,9,4,18709
2243,11252,Matched Negative,0.0,0.0,84.0,34.0,9,4,18709
36393,20742,Positive,0.08808290213346481,0.07361963391304016,108.0,101.0,9,8,18710
36393,5894,Matched Negative,0.0,0.0,108.0,101.0,9,8,18710
19126,28888,Positive,0.03846153989434242,0.0,74.0,39.0,9,5,18711
19126,30042,Matched Negative,0.0,0.0,74.0,40.0,9,5,18711
17275,10583,Positive,0.0,0.0,83.0,127.0,9,9,18712
17275,2625,Matched Negative,0.0,0.0,83.0,122.0,9,9,18712
31059,19311,Positive,0.0,0.0,81.0,27.0,9,2,18713
31059,28530,Matched Negative,0.0,0.0,81.0,25.0,9,2,18713
45073,33232,Positive,0.0,0.0,95.0,91.0,9,8,18714
45073,462,Matched Negative,0.04771371930837631,0.0,95.0,102.0,9,8,18714
21757,13315,Positive,0.062160540372133255,0.06400000303983688,87.0,137.0,9,9,18715
21757,662,Matched Negative,0.0,0.0,87.0,238.0,9,9,18715
23799,17671,Positive,0.05797543004155159,0.043132297694683075,81.0,177.0,9,9,18716
23799,15158,Matched Negative,0.0,0.0,81.0,126.0,9,9,18716
5581,30750,Positive,0.07857560366392136,0.0,85.0,56.0,9,7,18717
5581,30490,Matched Negative,0.0,0.0,85.0,55.0,9,7,18717
9217,2780,Positive,0.0,0.0,74.0,247.0,9,9,18718
9217,6355,Matched Negative,0.0,0.0,74.0,183.0,9,9,18718
38279,19496,Positive,0.07195692509412766,0.0,106.0,99.0,9,8,18719
38279,9874,Matched Negative,0.0,0.0,106.0,82.0,9,8,18719
38481,26839,Positive,0.0,0.0,77.0,92.0,9,8,18720
38481,17271,Matched Negative,0.0,0.0,77.0,79.0,9,8,18720
37538,19132,Positive,0.0691516324877739,0.06514681130647659,98.0,32.0,9,4,18721
37538,31927,Matched Negative,0.0,0.0,98.0,31.0,9,4,18721
46516,17040,Positive,0.0803571417927742,0.0,88.0,73.0,9,8,18722
46516,10068,Matched Negative,0.0,0.0,88.0,93.0,9,8,18722
8601,33783,Positive,0.04371584579348564,0.0,99.0,107.0,9,8,18723
8601,17837,Matched Negative,0.0,0.0,99.0,89.0,9,8,18723
654,11355,Positive,0.05000980198383331,0.06914138793945312,73.0,266.0,9,9,18724
654,6754,Matched Negative,0.0,0.0,73.0,240.0,9,9,18724
24818,34529,Positive,0.06318560987710953,0.0,104.0,27.0,9,3,18725
24818,17393,Matched Negative,0.0,0.0,104.0,31.0,9,3,18725
14548,24961,Positive,0.0,0.0,72.0,65.0,9,7,18726
14548,6488,Matched Negative,0.0,0.0,72.0,57.0,9,7,18726
35046,6802,Positive,0.057500001043081284,0.03311258181929588,110.0,235.0,9,9,18727
35046,11463,Matched Negative,0.0,0.0,110.0,191.0,9,9,18727
27249,2427,Positive,0.0,0.0,85.0,21.0,9,1,18728
27249,2576,Matched Negative,0.0,0.0,85.0,19.0,9,1,18728
4104,30056,Positive,0.05681818351149559,0.0,138.0,33.0,9,4,18729
4104,4116,Matched Negative,0.0,0.0,138.0,36.0,9,4,18729
3173,21753,Positive,0.058037322014570236,0.05426356568932533,89.0,99.0,9,8,18730
3173,7983,Matched Negative,0.0,0.0,89.0,104.0,9,8,18730
26540,17912,Positive,0.0,0.0,90.0,88.0,9,8,18731
26540,5762,Matched Negative,0.0,0.0,90.0,91.0,9,8,18731
27129,33936,Positive,0.03333333507180214,0.0,82.0,25.0,9,2,18732
27129,23932,Matched Negative,0.0,0.0,82.0,25.0,9,2,18732
30415,10382,Positive,0.0,0.0,76.0,289.0,9,9,18733
30415,18853,Matched Negative,0.0,0.0,76.0,142.0,9,9,18733
815,2451,Positive,0.0,0.0,76.0,539.0,9,9,18734
815,5293,Matched Negative,0.0,0.0,76.0,152.0,9,9,18734
44378,10320,Positive,0.054054055362939835,0.0773809552192688,116.0,118.0,9,9,18735
44378,1095,Matched Negative,0.0,0.0,116.0,183.0,9,9,18735
44855,8652,Positive,0.05376344174146652,0.0,85.0,61.0,9,7,18736
44855,27522,Matched Negative,0.0,0.0,85.0,53.0,9,7,18736
45100,1577,Positive,0.0603376105427742,0.06521739065647125,120.0,238.0,9,9,18737
45100,12025,Matched Negative,0.0,0.0,120.0,133.0,9,9,18737
26944,9962,Positive,0.0,0.0,141.0,255.0,9,9,18738
26944,757,Matched Negative,0.0,0.0,141.0,153.0,9,9,18738
19419,12454,Positive,0.05696969851851463,0.0,74.0,18.0,9,0,18739
19419,40151,Matched Negative,0.0,0.0,74.0,12.0,9,0,18739
47393,1453,Positive,0.0,0.0,72.0,208.0,9,9,18740
47393,12478,Matched Negative,0.0,0.0,72.0,148.0,9,9,18740
38588,4877,Positive,0.0,0.0,90.0,112.0,9,9,18741
38588,6456,Matched Negative,0.0,0.0,90.0,149.0,9,9,18741
22831,4401,Positive,0.0992753654718399,0.0,97.0,59.0,9,7,18742
22831,1087,Matched Negative,0.0,0.0,97.0,54.0,9,7,18742
30455,1851,Positive,0.0,0.0,79.0,51.0,9,6,18743
30455,2419,Matched Negative,0.0,0.0,79.0,53.0,9,6,18743
47725,1358,Positive,0.0882352963089943,0.0,87.0,151.0,9,9,18744
47725,5685,Matched Negative,0.0,0.0,87.0,467.0,9,9,18744
41727,5991,Positive,0.032573290169239044,0.0,73.0,300.0,9,9,18745
41727,16797,Matched Negative,0.0,0.0,73.0,203.0,9,9,18745
22694,19521,Positive,0.0,0.0,96.0,54.0,9,7,18746
22694,28610,Matched Negative,0.0,0.0,96.0,64.0,9,7,18746
21085,7797,Positive,0.0,0.0,73.0,272.0,9,9,18747
21085,12405,Matched Negative,0.0,0.0,73.0,159.0,9,9,18747
13604,13753,Positive,0.1438596546649933,0.0,81.0,219.0,9,9,18748
13604,14029,Matched Negative,0.0,0.0,81.0,185.0,9,9,18748
16611,33019,Positive,0.08064515888690948,0.0,84.0,24.0,9,2,18749
16611,28946,Matched Negative,0.0,0.0,84.0,24.0,9,2,18749
14949,9552,Positive,0.0416666679084301,0.0,88.0,155.0,9,9,18750
14949,23553,Matched Negative,0.0,0.0,88.0,145.0,9,9,18750
21421,408,Positive,0.08544594794511795,0.08078575879335403,116.0,500.0,9,9,18751
21421,1918,Matched Negative,0.0,0.0,116.0,252.0,9,9,18751
42309,2545,Positive,0.053236398845911026,0.0,118.0,151.0,9,9,18752
42309,2775,Matched Negative,0.0,0.0,118.0,518.0,9,9,18752
5858,28427,Positive,0.0,0.0,133.0,92.0,9,8,18753
5858,20395,Matched Negative,0.0,0.0,133.0,78.0,9,8,18753
25440,11380,Positive,0.05042016878724098,0.06341463327407837,97.0,53.0,9,6,18754
25440,25831,Matched Negative,0.0,0.0,97.0,43.0,9,6,18754
5062,52,Positive,0.0773143470287323,0.0,103.0,573.0,9,9,18755
5062,13665,Matched Negative,0.0,0.0,103.0,225.0,9,9,18755
872,8756,Positive,0.04201607406139374,0.0,88.0,49.0,9,6,18756
872,4828,Matched Negative,0.0,0.0,88.0,45.0,9,6,18756
46850,19987,Positive,0.0,0.0,73.0,80.0,9,8,18757
46850,6111,Matched Negative,0.0,0.0,73.0,88.0,9,8,18757
15876,36433,Positive,0.0,0.0,81.0,50.0,9,6,18758
15876,287,Matched Negative,0.0,0.0,81.0,46.0,9,6,18758
10283,9341,Positive,0.04134367033839226,0.056603774428367615,99.0,182.0,9,9,18759
10283,954,Matched Negative,0.03899082541465759,0.0,99.0,331.0,9,9,18759
46839,2007,Positive,0.0,0.0432562492787838,102.0,467.0,9,9,18760
46839,2737,Matched Negative,0.0,0.0,102.0,205.0,9,9,18760
9939,14862,Positive,0.0,0.0,85.0,34.0,9,4,18761
9939,33045,Matched Negative,0.0,0.0,85.0,32.0,9,4,18761
20336,34965,Positive,0.07000000029802322,0.0,107.0,38.0,9,5,18762
20336,26044,Matched Negative,0.0,0.0,107.0,39.0,9,5,18762
8360,4664,Positive,0.0,0.0,92.0,158.0,9,9,18763
8360,18770,Matched Negative,0.0,0.0,92.0,192.0,9,9,18763
45851,16284,Positive,0.04188481718301773,0.05309734493494034,75.0,75.0,9,8,18764
45851,2017,Matched Negative,0.0,0.0,75.0,91.0,9,8,18764
19259,28225,Positive,0.03496503457427025,0.0,98.0,85.0,9,8,18765
19259,13144,Matched Negative,0.0,0.0,98.0,97.0,9,8,18765
34731,20620,Positive,0.0,0.0,101.0,43.0,9,6,18766
34731,12944,Matched Negative,0.0,0.0,101.0,53.0,9,6,18766
19600,28897,Positive,0.0,0.0,81.0,66.0,9,7,18767
19600,5197,Matched Negative,0.0,0.0,81.0,54.0,9,7,18767
29463,22413,Positive,0.0,0.0,75.0,63.0,9,7,18768
29463,2797,Matched Negative,0.0,0.0,75.0,54.0,9,7,18768
15048,5542,Positive,0.05026915669441223,0.0,116.0,256.0,9,9,18769
15048,10260,Matched Negative,0.0,0.0,116.0,119.0,9,9,18769
33467,6395,Positive,0.050147492438554764,0.0,87.0,481.0,9,9,18770
33467,3281,Matched Negative,0.0,0.043478261679410934,87.0,632.0,9,9,18770
47863,17176,Positive,0.0,0.0,71.0,91.0,9,8,18771
47863,12371,Matched Negative,0.0,0.0,71.0,103.0,9,8,18771
21765,4231,Positive,0.0,0.0469798669219017,101.0,337.0,9,9,18772
21765,5704,Matched Negative,0.0,0.0,101.0,131.0,9,9,18772
43041,19163,Positive,0.0,0.0,76.0,224.0,9,9,18773
43041,7555,Matched Negative,0.0,0.0,76.0,167.0,9,9,18773
21878,4848,Positive,0.0,0.0,72.0,263.0,9,9,18774
21878,4059,Matched Negative,0.0,0.0,72.0,164.0,9,9,18774
13552,5285,Positive,0.06432748585939407,0.0,88.0,78.0,9,8,18775
13552,10577,Matched Negative,0.0,0.0,88.0,91.0,9,8,18775
31317,3120,Positive,0.06972502917051315,0.0,104.0,446.0,9,9,18776
31317,7058,Matched Negative,0.0,0.0,104.0,188.0,9,9,18776
13060,79,Positive,0.0,0.0,156.0,332.0,9,9,18777
13060,678,Matched Negative,0.022204600274562836,0.05394190922379494,156.0,423.0,9,9,18777
44932,15822,Positive,0.07364340871572495,0.04901960864663124,81.0,120.0,9,9,18778
44932,23264,Matched Negative,0.0,0.0,81.0,214.0,9,9,18778
20712,8907,Positive,0.06933744251728058,0.04615384712815285,89.0,227.0,9,9,18779
20712,5210,Matched Negative,0.0,0.0,89.0,113.0,9,9,18779
4340,11485,Positive,0.05480579286813736,0.0,78.0,27.0,9,2,18780
4340,6988,Matched Negative,0.0,0.0,78.0,27.0,9,2,18780
19697,19994,Positive,0.05592106655240059,0.04098360612988472,78.0,58.0,9,7,18781
19697,10947,Matched Negative,0.0,0.0,78.0,67.0,9,7,18781
9330,35980,Positive,0.04051927477121353,0.0,83.0,53.0,9,7,18782
9330,19368,Matched Negative,0.0,0.0,83.0,54.0,9,7,18782
40667,16681,Positive,0.0,0.0,106.0,61.0,9,7,18783
40667,25818,Matched Negative,0.0,0.0,106.0,57.0,9,7,18783
19466,10270,Positive,0.09352517873048782,0.0,87.0,113.0,9,9,18784
19466,1885,Matched Negative,0.054936304688453674,0.0,87.0,562.0,9,9,18784
18019,4647,Positive,0.08303320407867432,0.0725603923201561,75.0,425.0,9,9,18785
18019,20399,Matched Negative,0.0,0.0,75.0,116.0,9,9,18785
4410,317,Positive,0.07174250483512878,0.05533773824572563,100.0,2121.0,9,9,18786
4410,3374,Matched Negative,0.0,0.0,100.0,317.0,9,9,18786
46850,174,Positive,0.0,0.0,73.0,617.0,9,9,18787
46850,4966,Matched Negative,0.0,0.0,73.0,162.0,9,9,18787
38932,9223,Positive,0.0,0.0,72.0,71.0,9,8,18788
38932,8814,Matched Negative,0.0,0.0,72.0,75.0,9,8,18788
40055,2299,Positive,0.03472931683063507,0.0,86.0,570.0,9,9,18789
40055,12185,Matched Negative,0.0,0.0,86.0,208.0,9,9,18789
37055,36529,Positive,0.0,0.0,100.0,75.0,9,8,18790
37055,17451,Matched Negative,0.0,0.0,100.0,81.0,9,8,18790
2636,4033,Positive,0.0,0.0,74.0,124.0,9,9,18791
2636,3019,Matched Negative,0.0,0.0,74.0,148.0,9,9,18791
12634,3385,Positive,0.05012296512722969,0.0,72.0,614.0,9,9,18792
12634,16321,Matched Negative,0.0,0.0,72.0,129.0,9,9,18792
11431,18371,Positive,0.13846154510974884,0.0,74.0,42.0,9,5,18793
11431,6386,Matched Negative,0.0,0.0,74.0,38.0,9,5,18793
25893,11029,Positive,0.036036036908626556,0.0,100.0,72.0,9,8,18794
25893,13108,Matched Negative,0.0,0.0,100.0,107.0,9,8,18794
34353,18150,Positive,0.04226190596818924,0.0,80.0,54.0,9,7,18795
34353,1306,Matched Negative,0.0,0.0,80.0,61.0,9,7,18795
39212,2475,Positive,0.06318781524896622,0.04736842215061188,125.0,99.0,9,8,18796
39212,11406,Matched Negative,0.0,0.0,125.0,72.0,9,8,18796
28345,27971,Positive,0.08064515888690948,0.0,73.0,38.0,9,5,18797
28345,22351,Matched Negative,0.0,0.0,73.0,38.0,9,5,18797
30159,8920,Positive,0.053619302809238434,0.043795619159936905,94.0,477.0,9,9,18798
30159,12509,Matched Negative,0.0,0.0,94.0,148.0,9,9,18798
47454,1042,Positive,0.0367346927523613,0.0,140.0,74.0,9,8,18799
47454,24709,Matched Negative,0.0,0.0,140.0,85.0,9,8,18799
37881,36865,Positive,0.0,0.0,91.0,25.0,9,2,18800
37881,31113,Matched Negative,0.0,0.0,91.0,24.0,9,2,18800
35487,1810,Positive,0.0,0.0,96.0,23.0,9,1,18801
35487,19599,Matched Negative,0.0,0.0,96.0,23.0,9,1,18801
36976,5186,Positive,0.05115930736064911,0.0,78.0,335.0,9,9,18802
36976,8316,Matched Negative,0.0,0.0,78.0,111.0,9,9,18802
3147,5879,Positive,0.0,0.0,92.0,179.0,9,9,18803
3147,14251,Matched Negative,0.0,0.0,92.0,145.0,9,9,18803
29897,14058,Positive,0.0,0.0,79.0,35.0,9,4,18804
29897,24876,Matched Negative,0.0,0.0,79.0,33.0,9,4,18804
25250,11152,Positive,0.02473498322069645,0.05161290243268013,95.0,184.0,9,9,18805
25250,11711,Matched Negative,0.0,0.0,95.0,115.0,9,9,18805
26603,4105,Positive,0.0,0.0,94.0,85.0,9,8,18806
26603,2348,Matched Negative,0.0,0.0,94.0,80.0,9,8,18806
35100,3800,Positive,0.0,0.0,74.0,424.0,9,9,18807
35100,9808,Matched Negative,0.0,0.0,74.0,115.0,9,9,18807
39355,1350,Positive,0.0,0.04032257944345474,82.0,1030.0,9,9,18808
39355,2075,Matched Negative,0.0,0.0,82.0,119.0,9,9,18808
13580,16346,Positive,0.0,0.0,75.0,192.0,9,9,18809
13580,9355,Matched Negative,0.0,0.0,75.0,119.0,9,9,18809
13201,10074,Positive,0.0,0.0,96.0,81.0,9,8,18810
13201,27455,Matched Negative,0.0,0.0,96.0,81.0,9,8,18810
40701,26865,Positive,0.13725490868091583,0.0,108.0,49.0,9,6,18811
40701,10396,Matched Negative,0.0,0.0,108.0,49.0,9,6,18811
26645,16605,Positive,0.0,0.0,80.0,77.0,9,8,18812
26645,23275,Matched Negative,0.0,0.0,80.0,81.0,9,8,18812
45816,8946,Positive,0.0,0.0,72.0,63.0,9,7,18813
45816,30116,Matched Negative,0.0,0.0,72.0,54.0,9,7,18813
47055,796,Positive,0.0,0.0,74.0,106.0,9,8,18814
47055,1829,Matched Negative,0.0,0.0,74.0,76.0,9,8,18814
41919,21852,Positive,0.05140186846256256,0.03870967775583267,101.0,54.0,9,7,18815
41919,20586,Matched Negative,0.0,0.0,101.0,67.0,9,7,18815
41526,1268,Positive,0.05236407369375229,0.03846381604671478,78.0,227.0,9,9,18816
41526,10030,Matched Negative,0.0,0.0,78.0,203.0,9,9,18816
36735,33982,Positive,0.0,0.0,80.0,29.0,9,3,18817
36735,41041,Matched Negative,0.0,0.0,80.0,28.0,9,3,18817
40176,11712,Positive,0.0,0.0,89.0,48.0,9,6,18818
40176,22756,Matched Negative,0.0,0.039772726595401764,89.0,49.0,9,6,18818
39716,13930,Positive,0.050847455859184265,0.0,107.0,58.0,9,7,18819
39716,21502,Matched Negative,0.0,0.0,107.0,58.0,9,7,18819
